location,time_posted,Mileage,Vehicle_color,Price,Vehicle_condition,engine_size,year,gearbox,brand,model,car_body,fuel,Puissance Fiscale
Médenine,a month ago,122000.0,Gris,66000.0,Avec kilométrage,1.4,2017.0,Automatique,Volkswagen,Golf,Compacte,Essence,6.0
Tunis,a month ago,183000.0,Autre,22400.0,Avec kilométrage,1.2,2017.0,Manuelle,Peugeot,208,Compacte,Essence,5.0
Tunis,a month ago,180000.0,Gris,45000.0,Avec kilométrage,1.5,2015.0,Manuelle,Mazda,Clio,Berline,Essence,6.0
Tunis,a month ago,45000.0,Bleu,120000.0,Avec kilométrage,2.0,2016.0,Automatique,Volkswagen,Golf 7,Compacte,Essence,13.0
Bizerte,a month ago,280000.0,Blanc,11000.0,Avec kilométrage,1.9,1990.0,Manuelle,Nissan,Bluebird,Berline,Diesel,6.0
Médenine,a month ago,235000.0,Noir,23500.0,Avec kilométrage,1.2,2003.0,Manuelle,Renault,Clio,Compacte,Essence,4.0
Mahdia,a month ago,300000.0,Blanc,85000.0,Avec kilométrage,3.0,2018.0,Manuelle,Iveco,Daily,Berline,Diesel,10.0
Tunis,a month ago,152000.0,Rouge,52000.0,Avec kilométrage,1.5,2018.0,Manuelle,Mazda,3,Compacte,Essence,6.0
Tunis,a month ago,236000.0,Bleu,49999.0,Avec kilométrage,1.6,2011.0,Manuelle,Volkswagen,Caddy,Monospace,Diesel,6.0
Tunis,a month ago,105800.0,Gris,49491.0,Avec kilométrage,1.2,2019.0,Manuelle,Kia,Rio,Compacte,Essence,5.0
Nabeul,a month ago,112000.0,Blanc,38000.0,Avec kilométrage,1.0,2018.0,Manuelle,Kia,Picanto,Compacte,Essence,4.0
Ben Arous,a month ago,183000.0,Gris,17500.0,Avec kilométrage,1.0,2005.0,Manuelle,Peugeot,206,Compacte,Essence,4.0
Ben Arous,a month ago,164600.0,Gris,35000.0,Avec kilométrage,1.6,2011.0,Manuelle,Peugeot,3008,Monospace,Essence,7.0
Sfax,a month ago,280000.0,Blanc,10500.0,Avec kilométrage,4.0,2001.0,Manuelle,Fiat,Palio,Compacte,Essence,5.0
Tozeur,a month ago,160000.0,Blanc,70000.0,Nouveau,2.0,2020.0,Manuelle,Citroen,Jumper,Autres,Diesel,9.0
Tunis,a month ago,69000.0,Gris,33000.0,Nouveau,1.2,2020.0,Manuelle,Peugeot,208,Compacte,Essence,5.0
Gafsa,a month ago,400000.0,Blanc,22500.0,Avec kilométrage,2.5,2007.0,Manuelle,Mitsubishi,L200,Compacte,Diesel,10.0
Tunis,a month ago,187000.0,Blanc,17800.0,Avec kilométrage,1.2,2013.0,Manuelle,Fiat,Doblo,Compacte,Diesel,5.0
La Manouba,a month ago,230000.0,Noir,25000.0,Avec kilométrage,2.2,2006.0,Manuelle,Ford,Mondeo,Berline,Diesel,7.0
Gabès,a month ago,130000.0,Noir,37600.0,Avec kilométrage,1.0,2016.0,Manuelle,Renault,Clio,Compacte,Essence,5.0
Le Kef,a month ago,200000.0,Noir,27000.0,Avec kilométrage,1.4,2009.0,Manuelle,Peugeot,308,Compacte,Essence,6.0
Tunis,a month ago,80000.0,Gris,20000.0,Avec kilométrage,1.2,2018.0,Manuelle,Chery,QQ,Compacte,Essence,4.0
Médenine,a month ago,94000.0,Noir,38000.0,Nouveau,1.2,2017.0,Manuelle,Peugeot,208,Compacte,Essence,5.0
Tunis,a month ago,140000.0,Autre,32000.0,RS,1.4,2013.0,Manuelle,Peugeot,208,Autres,Essence,4.0
Ben Arous,a month ago,150000.0,Gris,100000.0,Avec kilométrage,1.7,2018.0,Automatique,Kia,Sportage,4 x 4,Diesel,7.0
Tunis,a month ago,15000.0,Gris,75000.0,Avec kilométrage,4.0,2023.0,Manuelle,Kia,Sorento,Utilitaire,Essence,5.0
Sousse,a month ago,142000.0,Beige,28500.0,Avec kilométrage,1.4,2014.0,Manuelle,Peugeot,208,Compacte,Essence,5.0
Mahdia,a month ago,45000.0,Autre,19000.0,Nouveau,1.5,2023.0,Automatique,Chery,Tiggo,4 x 4,Essence,6.0
Béja,a month ago,164000.0,Blanc,38000.0,Avec kilométrage,1.2,2007.0,Manuelle,Mitsubishi,L200,Autres,Diesel,10.0
Sousse,a month ago,99000.0,Blanc,46000.0,Avec kilométrage,1.2,2018.0,Manuelle,Volkswagen,Polo,Compacte,Essence,4.0
Nabeul,a month ago,400000.0,Vert,16000.0,Avec kilométrage,4.0,2004.0,Manuelle,Renault,Megane,Autres,Diesel,5.0
Ben Arous,a month ago,146000.0,Noir,74000.0,Avec kilométrage,1.6,2016.0,Automatique,Kia,Sportage,Compacte,Essence,8.0
Sfax,a month ago,35200.0,Noir,120000.0,Avec kilométrage,1.4,2023.0,Automatique,Skoda,Octavia,Berline,Essence,8.0
Ariana,a month ago,80000.0,Bleu,17800.0,Avec kilométrage,1.4,2006.0,Manuelle,Ford,Fiesta,Compacte,Essence,5.0
Ben Arous,a month ago,67000.0,Blanc,47000.0,Avec kilométrage,1.2,2019.0,Manuelle,Citroen,C3,Compacte,Essence,4.0
Kasserine,a month ago,141000.0,Gris,30000.0,Avec kilométrage,1.2,2018.0,Manuelle,Citroen,Clio,Berline,Essence,4.0
Ariana,a month ago,162000.0,Gris,40000.0,Avec kilométrage,3.0,2016.0,Manuelle,Kia,Rio,Berline,Essence,5.0
Tunis,a month ago,290000.0,Noir,12000.0,Avec kilométrage,1.2,2004.0,Manuelle,Fiat,Palio,Berline,Essence,5.0
Kasserine,a month ago,250000.0,Gris,30000.0,Avec kilométrage,1.6,2015.0,Manuelle,Citroen,C4 Cactus,Compacte,Essence,6.0
Sidi Bouzid,a month ago,188000.0,Gris,32000.0,Avec kilométrage,1.6,2011.0,Automatique,Renault,Fluence,Berline,Essence,7.0
Mahdia,a month ago,180000.0,Blanc,27000.0,Nouveau,1.4,2014.0,Manuelle,Fiat,Fiorino,Autres,Essence,8.0
Ariana,a month ago,113000.0,Gris,134900.0,Avec kilométrage,2.0,2022.0,Automatique,Seat,Leon,4 x 4,Essence,11.0
Médenine,a month ago,227000.0,Blanc,28000.0,Avec kilométrage,1.5,2011.0,Manuelle,Citroen,Berlingo,Utilitaire,Diesel,6.0
Monastir,a month ago,32000.0,Bleu,51000.0,Avec kilométrage,1.5,2021.0,Manuelle,MG,3,Autres,Essence,6.0
Tunis,a month ago,38000.0,Bleu,55000.0,Avec kilométrage,1.6,2021.0,Automatique,Geely,GK-GL,Compacte,Essence,6.0
Monastir,a month ago,230000.0,Gris,42700.0,Avec kilométrage,1.6,2011.0,Manuelle,Volkswagen,Passat,Berline,Essence,7.0
Tunis,a month ago,170000.0,Beige,39000.0,Avec kilométrage,3.0,2016.0,Manuelle,Renault,Capture,Autres,Essence,6.0
Ben Arous,a month ago,193000.0,Gris,35000.0,Avec kilométrage,1.6,2013.0,Manuelle,Opel,Insignia,Berline,Essence,11.0
Tunis,a month ago,120000.0,Rouge,31500.0,Avec kilométrage,1.6,2011.0,Manuelle,Renault,Megane,Autres,Essence,7.0
Sfax,a month ago,122000.0,Gris,19000.0,Nouveau,4.0,2015.0,Manuelle,Fiat,Doblo,Autres,Diesel,5.0
Sousse,a month ago,76000.0,Blanc,55000.0,Avec kilométrage,1.0,2021.0,Manuelle,Renault,Clio,Berline,Essence,4.0
Kasserine,a month ago,153000.0,Blanc,23000.0,Avec kilométrage,1.5,2017.0,Manuelle,Fiat,Fiorino,Berline,Diesel,5.0
Ben Arous,a month ago,80000.0,Blanc,120000.0,Avec kilométrage,3.5,2008.0,Automatique,Chrysler,300C,Compacte,Essence,17.0
Sfax,a month ago,187000.0,Blanc,55952.0,Avec kilométrage,3.0,2017.0,Manuelle,Volkswagen,Caddy,Autres,Diesel,5.0
Ariana,a month ago,170000.0,Gris,51500.0,Avec kilométrage,1.6,2016.0,Automatique,Ssangyong,Tivoli,Berline,Essence,7.0
Ben Arous,a month ago,97000.0,Rouge,51000.0,Avec kilométrage,1.2,2019.0,Manuelle,Peugeot,2008,Autres,Essence,5.0
Ben Arous,a month ago,116000.0,Noir,114000.0,Avec kilométrage,1.6,2016.0,Automatique,Mercedes-Benz,Classe C,Berline,Essence,8.0
Tunis,a month ago,110000.0,Autre,42000.0,Avec kilométrage,1.0,2020.0,Manuelle,Ford,Fiesta,Compacte,Essence,4.0
Sousse,a month ago,97000.0,Blanc,50000.0,Avec kilométrage,1.6,2016.0,Automatique,Hyundai,Veloster,Autres,Essence,8.0
Tunis,a month ago,135000.0,Noir,33000.0,Avec kilométrage,1.0,2010.0,Manuelle,mini,One,Autres,Essence,5.0
Tunis,a month ago,39000.0,Noir,67000.0,Avec kilométrage,1.0,2021.0,Manuelle,Seat,Ibiza,Autres,Essence,4.0
Bizerte,a month ago,246000.0,Noir,23000.0,Avec kilométrage,1.2,2013.0,Manuelle,Peugeot,301,Cabriolet,Essence,5.0
Ben Arous,a month ago,270000.0,Blanc,23000.0,Nouveau,1.3,2014.0,Manuelle,Fiat,Fiorino,Berline,Diesel,5.0
Sfax,a month ago,67000.0,Autre,70000.0,Avec kilométrage,1.5,2019.0,Manuelle,Dacia,Duster,Autres,Diesel,6.0
Sousse,a month ago,150000.0,Noir,85000.0,Avec kilométrage,2.0,2013.0,Automatique,BMW,Serie 5,Berline,Essence,10.0
Tunis,a month ago,134000.0,Rouge,31500.0,Avec kilométrage,1.2,2014.0,Manuelle,Fiat,500,Berline,Essence,4.0
Bizerte,a month ago,130000.0,Gris,40000.0,Nouveau,1.2,2018.0,Manuelle,Autres,Autres,Autres,Essence,7.0
Bizerte,a month ago,130000.0,Autre,40000.0,Nouveau,1.2,2018.0,Manuelle,Autres,Autres,Autres,Essence,7.0
La Manouba,a month ago,239000.0,Noir,22800.0,Avec kilométrage,1.2,2015.0,Manuelle,Chevrolet,Aveo,Berline,Essence,5.0
Siliana,a month ago,300000.0,Gris,12345.0,Avec kilométrage,1.5,2016.0,Manuelle,Toyota,Hi Ace,Berline,Diesel,6.0
Siliana,a month ago,300000.0,Blanc,12345.0,Avec kilométrage,1.5,2016.0,Manuelle,Chevrolet,Aveo,Berline,Essence,6.0
Tunis,a month ago,20000.0,Rouge,110000.0,Avec kilométrage,1.3,2022.0,Automatique,Nissan,Qashqai,Compacte,Essence,8.0
Sidi Bouzid,a month ago,178000.0,Bleu,25000.0,RS,1.3,2018.0,Manuelle,Fiat,Fiorino,Compacte,Diesel,2.0
Sfax,a month ago,191000.0,Noir,31500.0,Avec kilométrage,1.2,2013.0,Manuelle,Ford,Fiesta,Autres,Essence,5.0
Tunis,a month ago,169984.0,Noir,33000.0,Avec kilométrage,3.0,2015.0,Manuelle,Volkswagen,Polo,Berline,Essence,5.0
Tunis,a month ago,28000.0,Bleu,65000.0,Nouveau,1.2,2023.0,Manuelle,Hyundai,I 20,Berline,Essence,5.0
Tunis,a month ago,29000.0,Gris,88000.0,Avec kilométrage,1.0,2021.0,Manuelle,Volkswagen,Golf 8,Autres,Essence,6.0
Mahdia,a month ago,165000.0,Blanc,65000.0,Avec kilométrage,1.4,2014.0,Automatique,Volkswagen,Golf 7,Compacte,Essence,7.0
Ariana,a month ago,159000.0,Beige,25000.0,Avec kilométrage,1.2,2013.0,Manuelle,Peugeot,208,Utilitaire,Essence,5.0
Jendouba,a month ago,165000.0,Noir,45000.0,Nouveau,3.0,2018.0,Manuelle,Peugeot,2008,4 x 4,Essence,5.0
Gabès,a month ago,32000.0,Autre,86000.0,Nouveau,1.2,2021.0,Manuelle,Peugeot,2008,4 x 4,Essence,7.0
Médenine,a month ago,140000.0,Bleu,45000.0,Avec kilométrage,3.0,2010.0,Automatique,BMW,BMW.X6,Compacte,Diesel,15.0
Sfax,a month ago,346000.0,Gris,21800.0,Avec kilométrage,1.4,2003.0,Manuelle,Renault,Megane,Autres,Essence,6.0
Ben Arous,a month ago,65000.0,Noir,25000.0,Nouveau,1.1,2023.0,Automatique,Dongfeng,s50,Autres,Essence,7.0
Kasserine,a month ago,346000.0,Blanc,37000.0,Avec kilométrage,1.5,2011.0,Manuelle,Dacia,Duster,4 x 4,Diesel,6.0
Ben Arous,a month ago,300000.0,Noir,35000.0,Avec kilométrage,1.4,2016.0,Automatique,Skoda,Octavia,Berline,Essence,7.0
Sousse,a month ago,160000.0,Rouge,28500.0,Avec kilométrage,1.0,2017.0,Manuelle,Toyota,Aygo,Autres,Essence,4.0
Gabès,a month ago,85000.0,Gris,44000.0,Avec kilométrage,1.0,2021.0,Manuelle,Seat,Ibiza,Compacte,Essence,1.2
Tunis,a month ago,56000.0,Blanc,79000.0,RS,1.6,2018.0,Automatique,Kia,Soul,Compacte,Essence,8.0
Gabès,a month ago,64000.0,Gris,25000.0,Avec kilométrage,1.2,2022.0,Manuelle,Peugeot,208,Compacte,Essence,5.0
Ariana,a month ago,250000.0,Blanc,10000.0,Avec kilométrage,2.2,2010.0,Manuelle,Citroen,Jumper,Monospace,Diesel,7.0
Tunis,a month ago,240000.0,Noir,105000.0,Avec kilométrage,1.6,2019.0,Automatique,Audi,A5,Berline,Essence,8.0
Tunis,a month ago,80000.0,Gris,20000.0,Avec kilométrage,1.2,2018.0,Manuelle,Chery,QQ,Compacte,Essence,4.0
Tunis,a month ago,94000.0,Noir,98000.0,Avec kilométrage,1.6,2016.0,Automatique,Mercedes-Benz,Classe GLA,Autres,Essence,8.0
Monastir,a month ago,140000.0,Gris,26500.0,Avec kilométrage,1.3,2018.0,Manuelle,Fiat,Panda,Berline,Essence,4.0
Sidi Bouzid,a month ago,234000.0,Blanc,16500.0,Avec kilométrage,2.8,2009.0,Manuelle,Citroen,Jumpy,Cabriolet,Diesel,1.6
Tunis,a month ago,250000.0,Blanc,19500.0,Avec kilométrage,2.5,1993.0,Manuelle,Isuzu,D-MAX,Autres,Diesel,9.0
Ben Arous,a month ago,400000.0,Blanc,18700.0,Avec kilométrage,1.5,2012.0,Manuelle,Dacia,Logan,Utilitaire,Diesel,1.5
Tunis,a month ago,80000.0,Gris,20000.0,Avec kilométrage,1.2,2018.0,Manuelle,Chery,QQ,Compacte,Essence,4.0
Sidi Bouzid,a month ago,197000.0,Noir,27000.0,Nouveau,1.6,2014.0,Manuelle,Citroen,Berlingo,Autres,Diesel,6.0
Sfax,a month ago,30560.0,Gris,60000.0,Nouveau,1.2,2020.0,Manuelle,Kia,Rio,Autres,Essence,5.0
Sousse,a month ago,317000.0,Noir,28000.0,Nouveau,1.9,2007.0,Manuelle,Audi,A4,Berline,Diesel,7.0
Kairouan,a month ago,250000.0,Noir,20000.0,Avec kilométrage,1.6,2000.0,Manuelle,Volkswagen,Golf,Compacte,Essence,6.0
Sousse,a month ago,174000.0,Noir,46000.0,Avec kilométrage,1.2,2016.0,Manuelle,Seat,Leon,Compacte,Essence,6.0
Sousse,a month ago,95000.0,Blanc,57000.0,Nouveau,1.6,2018.0,Manuelle,Volkswagen,Caddy,Compacte,Diesel,5.0
Ben Arous,a month ago,70000.0,Blanc,32500.0,Avec kilométrage,1.2,2020.0,Manuelle,Peugeot,208,Compacte,Essence,4.0
Ben Arous,a month ago,53000.0,Blanc,58500.0,Nouveau,1.6,2019.0,Manuelle,Peugeot,Partner,Utilitaire,Diesel,5.0
Ariana,a month ago,36000.0,Blanc,155000.0,Avec kilométrage,3.5,2020.0,Automatique,BMW,Serie 5,Berline,Essence,10.0
Nabeul,a month ago,244000.0,Gris,27800.0,Nouveau,1.4,2011.0,Manuelle,Opel,Astra,Berline,Essence,6.0
Nabeul,a month ago,110000.0,Blanc,55000.0,Avec kilométrage,1.5,2021.0,Automatique,Autres,Autres,Berline,Essence,6.0
Tunis,a month ago,199000.0,Noir,44500.0,Avec kilométrage,2.0,2008.0,Manuelle,BMW,Serie 5,Berline,Diesel,10.0
Ben Arous,a month ago,190000.0,Gris,48000.0,Nouveau,4.0,2013.0,Manuelle,Volkswagen,Golf,Berline,Essence,5.0
Tunis,a month ago,173000.0,Gris,26000.0,Avec kilométrage,1.2,2012.0,Manuelle,Fiat,Punto,Utilitaire,Essence,4.0
Sfax,a month ago,166000.0,Noir,34000.0,Avec kilométrage,4.0,2013.0,Manuelle,Ford,Fiesta,Compacte,Essence,5.0
Tunis,a month ago,167000.0,Blanc,47000.0,Avec kilométrage,1.2,2014.0,Manuelle,Volkswagen,Golf 7,Compacte,Essence,5.0
La Manouba,a month ago,106000.0,Noir,95000.0,Non dédouanné,1.5,2020.0,Automatique,Honda,CR-V,4 x 4,Essence,10.0
Ariana,a month ago,130000.0,Blanc,32000.0,Avec kilométrage,1.6,2023.0,Manuelle,Fiat,Doblo,Utilitaire,Essence,5.0
Tunis,a month ago,400000.0,Blanc,11800.0,Avec kilométrage,1.9,2002.0,Automatique,Citroen,Jumpy,Utilitaire,Diesel,7.0
Ariana,a month ago,12000.0,Blanc,175000.0,Avec kilométrage,1.4,2020.0,Automatique,Audi,Q3,Autres,Essence,8.0
Ariana,a month ago,150000.0,Gris,110000.0,Avec kilométrage,2.0,2014.0,Automatique,Mercedes-Benz,Classe C,Berline,Essence,14.0
Tunis,a month ago,187000.0,Noir,52000.0,Avec kilométrage,1.2,2016.0,Manuelle,Seat,Leon ST,Compacte,Essence,6.0
Tunis,a month ago,138000.0,Blanc,72000.0,Avec kilométrage,1.2,2017.0,Automatique,Volkswagen,Golf 7,Compacte,Essence,6.0
Ben Arous,a month ago,283000.0,Gris,35000.0,Avec kilométrage,1.6,2010.0,Manuelle,Volkswagen,Golf 6,Berline,Essence,7.0
Ariana,a month ago,107000.0,Rouge,23500.0,Avec kilométrage,1.5,2012.0,Manuelle,Citroen,C1,Berline,Essence,4.0
Jendouba,a month ago,163000.0,Gris,26000.0,Avec kilométrage,1.2,2015.0,Manuelle,Peugeot,208,Compacte,Essence,5.0
Ariana,a month ago,102000.0,Noir,46000.0,Avec kilométrage,1.2,2014.0,Manuelle,Nissan,Juke,Compacte,Essence,5.0
Bizerte,a month ago,206000.0,Vert,65000.0,Avec kilométrage,2.5,2024.0,Manuelle,Land Rover,Defender,4 x 4,Diesel,8.0
Ariana,a month ago,242000.0,Bleu,24702.0,Avec kilométrage,2.5,2001.0,Manuelle,BMW,Serie 3,Berline,Essence,7.0
Tunis,a month ago,94000.0,Gris,73000.0,Nouveau,1.2,2018.0,Automatique,Toyota,RAV 4,Autres,Essence,6.0
Sfax,a month ago,56000.0,Noir,38000.0,Avec kilométrage,1.4,2018.0,Manuelle,MG,GT,Berline,Essence,6.0
Nabeul,a month ago,290000.0,Gris,19000.0,Avec kilométrage,1.5,2016.0,Manuelle,Citroen,C3,Berline,Essence,6.0
Tunis,a month ago,190972.0,Rouge,32000.0,Avec kilométrage,1.0,2018.0,Manuelle,Toyota,Yaris,Compacte,Essence,4.0
Ben Arous,a month ago,123000.0,Marron,35000.0,Avec kilométrage,1.6,2010.0,Manuelle,Kia,Cerato,Berline,Essence,7.0
Ben Arous,a month ago,340000.0,Blanc,25500.0,Avec kilométrage,2.1,2009.0,Manuelle,Volkswagen,Crafter,Utilitaire,Diesel,5.0
Ariana,a month ago,200000.0,Noir,43000.0,Avec kilométrage,1.4,2009.0,Manuelle,Volkswagen,Golf,Berline,Essence,7.0
Tunis,a month ago,150000.0,Gris,120000.0,Nouveau,1.5,2019.0,Manuelle,BMW,X1,4 x 4,Essence,4.0
Sfax,a month ago,20000.0,Noir,72000.0,Nouveau,1.2,2022.0,Manuelle,Peugeot,2008,Autres,Essence,6.0
Tunis,a month ago,44000.0,Blanc,88000.0,Avec kilométrage,1.5,2022.0,Automatique,Chery,Tiggo,4 x 4,Essence,9.0
Tunis,a month ago,203000.0,Blanc,24900.0,Avec kilométrage,1.5,2006.0,Automatique,Mercedes-Benz,Classe A,Compacte,Essence,6.0
Tunis,a month ago,120000.0,Blanc,31500.0,Avec kilométrage,1.2,2015.0,Manuelle,Citroen,DS3,Compacte,Essence,5.0
Sousse,a month ago,240000.0,Gris,17800.0,Avec kilométrage,1.3,2010.0,Manuelle,Chevrolet,Aveo,Berline,Essence,5.0
Ariana,a month ago,167000.0,Noir,140000.0,RS,1.6,2018.0,Automatique,Mercedes-Benz,Classe E,Berline,Essence,9.0
Monastir,a month ago,117000.0,Autre,48000.0,Nouveau,1.0,2019.0,Manuelle,Renault,Clio,Compacte,Essence,5.0
Tunis,a month ago,269000.0,Jaune,29000.0,Avec kilométrage,1.6,2018.0,Manuelle,Peugeot,208,Compacte,Diesel,5.0
La Manouba,a month ago,247000.0,Noir,23000.0,Avec kilométrage,1.2,2015.0,Manuelle,Peugeot,301,Berline,Essence,5.0
Tunis,a month ago,226000.0,Blanc,43000.0,Avec kilométrage,2.1,2018.0,Automatique,Ford,Focus,Utilitaire,Essence,7.0
Mahdia,a month ago,118000.0,Marron,98000.0,Nouveau,1.5,2021.0,Manuelle,Peugeot,3008,4 x 4,Diesel,6.0
Bizerte,a month ago,100000.0,Noir,52000.0,Avec kilométrage,1.2,2019.0,Manuelle,Citroen,C4 Aircross,Berline,Essence,4.0
La Manouba,a month ago,141600.0,Blanc,70000.0,Avec kilométrage,2.0,2018.0,Manuelle,Mahindra,Hover,4 x 4,Diesel,9.0
Médenine,a month ago,130000.0,Gris,31000.0,Nouveau,1.2,2018.0,Manuelle,Citroen,C-Elysée,Berline,Essence,5.0
Nabeul,a month ago,239000.0,Blanc,64500.0,Avec kilométrage,1.5,2014.0,Automatique,Mercedes-Benz,Classe A,Compacte,Diesel,5.0
Ariana,a month ago,300000.0,Blanc,25000.0,Avec kilométrage,1.6,2015.0,Manuelle,Volkswagen,Caddy,Autres,Diesel,5.0
Sfax,a month ago,214000.0,Noir,24500.0,Avec kilométrage,1.2,2015.0,Manuelle,Seat,Ibiza,Berline,Essence,5.0
Tunis,a month ago,100000.0,Noir,37000.0,Avec kilométrage,3.0,2016.0,Manuelle,Renault,Clio,Compacte,Essence,5.0
Sfax,a month ago,160000.0,Noir,46000.0,Avec kilométrage,2.7,2012.0,Automatique,Mazda,CX-9,Berline,Essence,20.0
Nabeul,a month ago,254135.0,Noir,17000.0,Avec kilométrage,1.2,2004.0,Manuelle,Volkswagen,Polo,Berline,Essence,5.0
Tunis,a month ago,370000.0,Gris,27500.0,Avec kilométrage,1.6,2011.0,Manuelle,Peugeot,407,Berline,Diesel,6.0
Nabeul,a month ago,307000.0,Beige,32000.0,Avec kilométrage,1.4,2015.0,Manuelle,Volkswagen,Polo,Berline,Essence,5.0
Ben Arous,a month ago,160000.0,Gris,30000.0,Avec kilométrage,1.2,2018.0,Manuelle,Chery,A3,Cabriolet,Essence,7.0
Ariana,a month ago,137000.0,Blanc,89900.0,Avec kilométrage,1.3,2020.0,Automatique,Mercedes-Benz,Classe A,Berline,Essence,7.0
Tunis,a month ago,25000.0,Bleu,59500.0,Avec kilométrage,1.2,2021.0,Manuelle,Hyundai,I 20,Berline,Essence,5.0
Ariana,a month ago,150000.0,Blanc,38000.0,Nouveau,2.6,2016.0,Manuelle,Citroen,Jumper,Autres,Diesel,7.0
Ben Arous,a month ago,35000.0,Noir,56000.0,Avec kilométrage,1.0,2022.0,Manuelle,Volkswagen,Polo,Compacte,Essence,4.0
Nabeul,a month ago,127000.0,Noir,90000.0,Nouveau,2.0,2015.0,Automatique,BMW,Serie 4,Berline,Essence,10.0
Kairouan,2 months ago,336000.0,Bleu,21000.0,Avec kilométrage,2.5,2003.0,Manuelle,Nissan,Navara,Pick up,Diesel,10.0
Jendouba,2 months ago,193000.0,Noir,37000.0,Avec kilométrage,1.2,2016.0,Manuelle,Dacia,Logan MCV,Berline,Essence,5.0
Sfax,2 months ago,56000.0,Noir,38000.0,Avec kilométrage,1.4,2018.0,Manuelle,MG,GT,Berline,Essence,6.0
Ben Arous,2 months ago,29000.0,Noir,117000.0,Nouveau,1.5,2023.0,Automatique,Haval,H6,4 x 4,Essence,5.0
Tunis,2 months ago,283000.0,Blanc,17500.0,Avec kilométrage,1.2,2009.0,Manuelle,Renault,Symbol,Autres,Essence,5.0
Monastir,2 months ago,100000.0,Autre,140000.0,Avec kilométrage,1.5,2020.0,Automatique,Mercedes-Benz,Classe CLA,Berline,Essence,7.0
Ben Arous,2 months ago,230000.0,Autre,24000.0,Avec kilométrage,4.0,2012.0,Manuelle,Ford,Fiesta,Compacte,Essence,5.0
Sfax,2 months ago,250000.0,Gris,12000.0,Avec kilométrage,1.5,2000.0,Manuelle,Fiat,Palio,Autres,Essence,4.0
Sfax,2 months ago,112000.0,Rouge,39500.0,Avec kilométrage,1.5,2018.0,Manuelle,Renault,Clio,Berline,Essence,5.0
Ben Arous,2 months ago,170000.0,Gris,23000.0,Avec kilométrage,1.4,2009.0,Manuelle,Renault,Symbol,Autres,Essence,5.0
Tunis,2 months ago,192000.0,Noir,23500.0,Avec kilométrage,1.3,2009.0,Manuelle,Ford,Fiesta,Compacte,Essence,5.0
Nabeul,2 months ago,20000.0,Gris,40000.0,Nouveau,1.2,2021.0,Automatique,Toyota,Aygo,Autres,Essence,4.0
Ariana,2 months ago,96000.0,Noir,71000.0,Avec kilométrage,1.2,2017.0,Automatique,Nissan,Qashqai,Autres,Essence,7.0
Ben Arous,2 months ago,121000.0,Gris,95000.0,Avec kilométrage,1.5,2013.0,Automatique,Mitsubishi,Clio,4 x 4,Essence,9.0
Monastir,2 months ago,249000.0,Gris,31500.0,Avec kilométrage,1.5,2012.0,Manuelle,Renault,Megane,Berline,Diesel,5.0
Ariana,2 months ago,83000.0,Blanc,44500.0,Avec kilométrage,1.5,2019.0,Manuelle,Honda,City,Berline,Essence,7.0
Jendouba,2 months ago,163000.0,Gris,27000.0,Avec kilométrage,1.2,2015.0,Manuelle,Peugeot,208,Compacte,Essence,5.0
Ariana,2 months ago,275000.0,Blanc,65000.0,Avec kilométrage,2.5,2017.0,Manuelle,Mazda,BT-50,Pick up,Diesel,9.0
Ariana,2 months ago,231000.0,Noir,40000.0,Avec kilométrage,2.0,2016.0,Automatique,Ssangyong,Actyon,4 x 4,Diesel,7.0
Ben Arous,2 months ago,156000.0,Noir,75000.0,Avec kilométrage,2.0,2015.0,Automatique,Toyota,RAV 4,4 x 4,Essence,9.0
Tunis,2 months ago,317000.0,Noir,35000.0,Avec kilométrage,3.0,2007.0,Manuelle,Nissan,Navara,Pick up,Diesel,8.0
Jendouba,2 months ago,290000.0,Gris,22000.0,Avec kilométrage,1.4,2008.0,Manuelle,Peugeot,308 SW,Autres,Essence,1.4
Ariana,2 months ago,151000.0,Beige,39000.0,Avec kilométrage,1.2,2017.0,Manuelle,Ford,Fiesta,Berline,Essence,5.0
Nabeul,2 months ago,307000.0,Blanc,68000.0,Avec kilométrage,2.2,2012.0,Automatique,Mercedes-Benz,Classe C Coupe,Berline,Diesel,7.0
Siliana,2 months ago,187524.0,Gris,123456.0,Avec kilométrage,1.3,2010.0,Manuelle,Fiat,Pinto,Compacte,Essence,5.0
La Manouba,2 months ago,198000.0,Noir,28000.0,Avec kilométrage,1.4,2013.0,Manuelle,Alfa Romeo,Mito,Berline,Essence,6.0
Nabeul,2 months ago,220000.0,Noir,30000.0,Avec kilométrage,2.0,2006.0,Automatique,Audi,A4,Autres,Diesel,7.0
Sousse,2 months ago,150000.0,Blanc,208000.0,Avec kilométrage,2.0,2018.0,Automatique,Mercedes-Benz,Classe GLC,Compacte,Hybride essence,10.0
Tunis,2 months ago,27800.0,Gris,109000.0,Avec kilométrage,1.4,2023.0,Automatique,Seat,Altea,Autres,Essence,8.0
Ben Arous,2 months ago,64000.0,Autre,33000.0,Nouveau,1.0,2019.0,Manuelle,Mahindra,Hover,Autres,Essence,3.0
Ariana,2 months ago,93000.0,Noir,30000.0,Avec kilométrage,1.0,2019.0,Manuelle,Peugeot,208,Compacte,Essence,4.0
Tunis,2 months ago,164000.0,Rouge,22000.0,Avec kilométrage,1.5,2016.0,Manuelle,Peugeot,Clio,Berline,Essence,6.0
